"CODE","INVEST_TOT","NOWAGE","REQ_H","REQ_M","REQ_EDU","REQ_R","REQ_ETC","FO_H","FO_M","FO_EDU","FO_R","FO_ETC"
"45449154",104,22,95,31,27,11,0,0.517183048433048,0.298076923076923,0.0861971747388414,0.0861971747388414,0
"46820031",79,30,40,0,144,14,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"14953202",208,53,68,48,64,-101,36,0.326923076923077,0.230769230769231,0.143941895014856,-1.6355397821063,0.0809673159458567
"36063566",106,36,0,0,112,17,0,0,0,0.234684369904496,0.160377358490566,0
"82687644",143,28,148,0,33,17,0,0.567687799169281,0,0.162196514048366,0.118881118881119,0
"33316806",106,54,0,0,0,-14,0,0,0,0,-0.132075471698113,0.34195201490799
"79606545",131,25,335,0,36,13,14,0.557458716845203,0,0.159273919098629,0.099236641221374,0.106870229007634
"99613247",121,48,0,83,215,33,0,0,0.416666666666667,0.166666666666667,0.166666666666667,0
"96379691",253,41,50,94,64,6,53,0.197628458498024,0.373044299761828,0.200896595303585,0.0275340511329786,0.200896595303585
"80595248",245,43,0,49,65,5,0,0,0.2,0.470423393237892,0.0795766067621078,0
"55446208",132,31,15,44,53,12,0,0.113636363636364,0.357296879894515,0.401515151515151,0.115205925941624,0
"25385119",284,29,0,0,140,3,0,0,0,0.384498348113372,0.0105633802816901,0
"30452799",242,21,0,121,112,9,40,0,0.5,0.177907942376473,0.0417668650242526,0.169214081488163
"83716241",233,49,0,32,64,-17,6,0,0.137339055793991,0.758636676733958,-0.0729613733905579,0.0257510729613734
"43429773",150,20,22,0,27,8,47,0.146666666666667,0,0.21981981981982,0.0533333333333333,0.382649315982649
"29512226",50,48,35,208,77,-14,0,0.633827160493827,0.452733686067019,0.181093474426808,-0.28,0
"9110075",190,32,71,53,82,21,83,0.373684210526316,0.28028969618672,0.115342031095655,0.115342031095655,0.115342031095655
"12629573",125,22,86,36,35,14,197,0.4272,0.288,0.0712,0.0712,0.1424
"77400575",125,23,53,43,53,2,239,0.426666666666667,0.344,0.0711111111111111,0.016,0.142222222222222
"25583844",55,50,0,0,112,-1,0,0,0,0.41324354657688,-0.0181818181818182,0
"55546524",247,53,153,0,43,15,0,0.612917423346273,0,0.175119263813221,0.0607287449392713,0
"70808486",256,50,88,128,33,33,27,0.34375,0.305989583333333,0.122395833333333,0.122395833333333,0.10546875
"62766388",74,21,146,126,52,8,0,0.37037037037037,0.493827160493827,0.0617283950617284,0.0617283950617284,0
"92743084",221,52,98,0,64,4,35,0.449848008878537,0,0.289592760180996,0.025027696389325,0.158371040723982
"96855040",5,27,12,139,36,14,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"28145928",260,35,36,0,79,18,0,0.138461538461538,0,0.641073124406458,0.0692307692307692,0
"3696710",254,39,5,46,80,24,0,0.0196850393700787,0.181102362204724,0.319703073929635,0.112030707514241,0
"33861472",331,27,79,91,43,3,25,0.238670694864048,0.447293220134214,0.211358334788695,0.0271490493066982,0.0755287009063444
"88868548",206,23,35,0,63,3,22,0.169902912621359,0,0.486285056117327,0.0394850505589289,0.106796116504854
"89773697",254,49,108,0,36,-25,47,1.20290146760949,0,0.141732283464567,-0.606833614979962,0.18503937007874
"43234279",296,23,0,29,31,14,41,0,0.097972972972973,0.605105105105105,0.0472972972972973,0.138513513513514
"11297985",81,24,0,74,112,9,35,0,0.592592592592593,0.0740740740740741,0.0740740740740741,0.148148148148148
"83934159",124,47,23,60,64,32,0,0.185483870967742,0.445650250011062,0.178260100004425,0.178260100004425,0
"50604407",178,31,63,0,65,8,0,0.353932584269663,0,0.449889027604383,0.0449438202247191,0
"1135372",261,34,20,51,112,15,0,0.0766283524904215,0.195402298850575,0.658152405278842,0.0574712643678161,0
"95668503",153,31,0,43,112,21,0,0,0.281045751633987,0.331699346405229,0.137254901960784,0
"76110347",110,44,0,0,43,21,40,0,0,0.185185185185185,0.185185185185185,0.185185185185185
"23085274",155,22,11,36,25,10,98,0.0725890021479955,0.232258064516129,0.16214611976027,0.0718740830055222,0.461132730570083
"52423966",81,53,12,61,80,-66,0,2.41476869910156e-17,1.80246913580252,7.70426203998572e-17,-0.814814814814815,0
"20223400",132,29,0,0,49,16,75,0,0,0.217171717171717,0.121212121212121,0.217171717171717
"16617257",91,27,0,162,25,2,0,0,0.520015698587127,0.208006279434851,0.021978021978022,0
"74001728",219,22,0,0,141,14,74,0,0,0.110378262585264,0.0639269406392694,0.220756525170528
"77799441",106,37,44,0,43,24,0,0.415094339622642,0,0.216835546238062,0.216835546238062,0
"44514537",274,46,0,0,0,15,51,0,0,0,0.0547445255474453,0.154185815986303
"29748893",182,43,115,0,57,3,0,0.631868131868132,0,0.199148501472705,0.0177487987579284,0
"48963424",249,54,47,0,36,-103,0,0.188755020080321,0,0.144578313253012,-0.413654618473896,0.929086717239328
"91368943",78,39,177,0,44,23,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"86163604",240,33,31,0,43,22,0,0.129166666666667,0,0.627932098765432,0.0916666666666667,0
"66385343",50,28,0,256,47,12,31,0,0.385802469135802,0.154320987654321,0.154320987654321,0.154320987654321
"38682162",68,53,59,19,140,15,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"96145592",249,33,55,0,36,22,171,0.220883534136546,0,0.149045201551521,0.0883534136546185,0.399567102382602
"64522484",232,47,183,58,64,27,0,0.483213897166643,0.25,0.138061113476184,0.116379310344828,0
"63165621",86,25,0,0,63,16,0,0,0,0.209015216767155,0.186046511627907,0
"92620477",231,34,172,41,0,23,0,0.67356100689434,0.177489177489178,0,0.0995670995670996,0
"8765795",107,32,6,0,36,7,32,0.0560747663551402,0,0.424241035978254,0.0654205607476635,0.377103143091782
"66482030",83,49,89,23,112,-11,57,0.554385373662482,0.27710843373494,0.158395821046423,-0.148285449490269,0.158395821046423
"5574578",135,47,46,0,54,-15,0,1.05205512601788,0,0.4,-0.603289693919117,0
"38629237",291,37,57,55,27,19,14,0.195876288659794,0.189003436426117,0.0927835051546392,0.0652920962199313,0.40893470790378
"6816711",114,39,149,0,112,7,0,0.612392607031983,0,0.174969316294852,0.0614035087719298,0
"81080754",268,26,0,33,40,9,35,0,0.123134328358209,0.149253731343284,0.0335820895522388,0.412198267919661
"91501771",223,47,62,57,67,32,0,0.279141317341206,0.255605381165919,0.302623627724644,0.150283994755885,0
"11806472",198,26,43,0,48,12,19,0.217171717171717,0,0.549102132435466,0.0606060606060606,0.095959595959596
"96934912",132,38,120,95,36,18,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"48284665",140,26,0,0,64,9,0,0,0,0.330776014109347,0.0642857142857143,0
"77100000",180,43,8,44,35,28,9,0.0444444444444444,0.246766222756697,0.196291313556463,0.176671797669292,0.05
"46068016",96,54,0,18,33,23,14,0,0.1875,0.257716049382716,0.257716049382716,0.145833333333333
"35412047",279,22,8,41,51,13,30,0.028673835125448,0.146953405017921,0.670250896057348,0.046594982078853,0.10752688172043
"89472436",237,35,17,26,51,13,103,0.0717299578059072,0.109704641350211,0.305973101265823,0.0779931434599156,0.434599156118143
"18427532",176,24,43,35,37,13,30,0.244318181818182,0.198863636363636,0.257528409090909,0.0904829545454546,0.208806818181818
"90911174",295,39,33,43,0,4,10,0.111864406779661,0.145762711864407,0,0.0135593220338983,0.682569575224942
"4068484",286,29,11,26,53,19,0,0.0384615384615385,0.0909090909090909,0.791850125183458,0.0664335664335664,0
"26109042",194,37,0,0,0,4,0,0,0,0,0.0206185567010309,0.189257986508846
"98660196",282,30,44,19,112,1,47,0.156028368794326,0.0673758865248227,0.397163120567376,0.0224503930436529,0.356982231069822
"40426681",36,38,13,0,51,13,0,0.361111111111111,0,0.243827160493827,0.243827160493827,0
"79684845",230,24,18,0,65,8,0,0.0782608695652174,0,0.578314546430488,0.0347826086956522,0
"98363826",87,36,47,0,0,5,300,0.540229885057471,0,0,0.0760001398185854,0.232535407222709
"93326384",184,40,0,33,41,23,113,0,0.180859959889748,0.222826086956522,0.140064678163074,0.305014707089421
"62321178",205,41,0,0,48,26,50,0,0,0.214363143631436,0.126829268292683,0.214363143631436
"43740966",132,46,0,51,173,0,113,0,0.386363636363636,0.231200897867565,0,0.231200897867565
"84702919",117,28,10,30,51,19,25,0.0874379703755817,0.256410256410256,0.264851564308546,0.176363530547392,0.214936678358224
"26710820",149,51,92,189,54,-12,0,0.534095616869666,0.381496869192619,0.152598747677047,-0.0805369127516778,0
"52675402",182,20,35,0,43,6,69,0.1949207948829,0,0.195012468390193,0.0334149934084971,0.379120879120879
"45666638",131,52,0,0,51,-2,0,0,0,0.389312977099237,0.00574875129582511,0
"82943734",109,52,74,35,36,-67,10,1.09620402323037,0.518474875852201,0,-0.614678899082569,0
"13868536",94,29,132,0,56,17,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"40506859",227,24,0,0,43,8,47,0,0,0.145314929432568,0.0426983408127136,0.20704845814978
"11727702",112,26,68,0,0,9,0,0.669642857142857,0,0,0.0803571428571429,0
"13554670",130,53,58,35,82,24,47,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"92906899",246,52,38,0,35,5,15,0.154471544715447,0,0.687067148449262,0.0203252032520325,0.0609756097560976
"58294483",23,46,64,45,63,31,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"95023339",29,24,128,32,27,15,2,0.333333333333333,0.444444444444444,0.0555555555555556,0.0555555555555556,0.111111111111111
"43886585",80,50,76,31,80,21,31,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"84594552",313,34,0,0,52,20,34,0,0,0.166134185303514,0.0638977635782748,0.216897408590699
"94907218",206,35,38,0,66,8,54,0.184466019417476,0,0.368650069371781,0.0681006333521254,0.301622784031457
"63286008",185,36,82,0,82,19,228,0.443243243243243,0,0.188446780113447,0.102702702702703,0.188446780113447
"53484301",248,40,17,0,36,-4,38,0.0685483870967742,0,1.16717608815453,-1.54490417324157,1.23201920416311
"45767672",68,35,0,153,64,18,0,0,0.416666666666667,0.166666666666667,0.166666666666667,0
"84967935",79,44,37,32,37,23,26,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"12731290",357,20,44,47,25,13,0,0.123249299719888,0.131652661064426,0.696337794377011,0.0364145658263305,0
"72723365",163,44,19,41,37,3,0,0.116564417177914,0.251533742331288,0.534297151753485,0.085259009724967,0
"40977420",43,42,0,0,210,26,0,0,0,0.197530864197531,0.197530864197531,0
"19143389",98,41,0,0,35,16,66,0,0,0.196145124716553,0.163265306122449,0.196145124716553
"23564601",95,54,127,142,0,0,0,0.554526748971193,0.396090534979424,0,0,0
"53814625",222,21,189,0,78,1,0,0.588731588731589,0,0.0981219314552648,0.0045045045045045,0
"80342134",264,45,116,0,143,-14,0,0.439393939393939,0,0.462401795735129,-0.053030303030303,0
"25084272",137,26,11,77,50,14,0,0.0802919708029197,0.575123263687741,0.230049305475096,0.102189781021898,0
"78156503",277,27,149,46,53,13,0,0.57967769287613,0.166064981949458,0.191335740072202,0.0505759060898637,0
"57858905",80,27,128,0,43,14,87,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"49184228",93,47,12,79,35,6,38,0.129032258064516,0.448028673835125,0.17921146953405,0.0645161290322581,0.17921146953405
"98765470",217,24,60,64,177,4,0,0.276497695852535,0.294930875576037,0.397792569835581,0.0184331797235023,0
"55432828",90,52,0,0,65,10,51,0,0,0.222222222222222,0.111111111111111,0.222222222222222
"42425672",126,39,35,0,0,26,6,0.277777777777778,0,0,0.52336860670194,0.0476190476190476
"68392917",214,45,74,75,148,17,36,0.345794392523364,0.319314641744548,0.127725856697819,0.0794392523364486,0.127725856697819
"18383745",4,32,120,0,144,21,23,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"60812279",31,43,44,20,31,29,24,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"72112550",230,44,0,46,36,13,48,0,0.2,0.253818725557856,0.0565217391304348,0.338424967410475
"13548598",256,40,19,7,64,21,0,0.07421875,0.02734375,0.804060570987654,0.08203125,0
"78311379",179,41,83,51,45,28,0,0.447196985372032,0.284916201117318,0.127770567249152,0.127770567249152,0
"45816378",158,37,55,45,53,16,32,0.350403442281552,0.284810126582278,0.129009835401816,0.106766760332537,0.129009835401816
"97855838",221,47,82,0,64,14,6,0.3710407239819,0,0.430481608963258,0.0941678519607127,0.0271493212669683
"80289327",316,28,8,0,0,11,0,0.0253164556962025,0,0,0.0348101265822785,0.689873417721519
"59556482",113,54,148,141,99,22,23,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"72855665",10,45,14,0,36,15,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"62986431",67,53,64,0,27,35,74,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"81674358",57,52,50,0,46,10,40,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"99550982",328,20,0,31,64,11,9,0,0.0945121951219512,0.73340108401084,0.0335365853658537,0.0274390243902439
"96379098",209,23,175,0,51,9,0,0.555682134629503,0,0.0926136891049172,0.0430622009569378,0
"6887438",253,43,0,78,180,-10,0,0,0.308300395256917,0.481225296442688,-0.0395256916996047,0
"78684066",129,49,26,72,51,3,0,0.201550387596899,0.544891513883762,0.217956605553505,0.0232558139534884,0
"1859005",194,47,18,72,112,1,0,0.0927835051546392,0.371134020618557,0.445053327453742,0.00902457752186081,0
"24151793",42,44,44,0,63,27,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"48917074",183,47,17,0,27,10,0,0.092896174863388,0,0.147540983606557,0.0546448087431694,0.553683464885651
"87457145",77,45,51,32,0,15,0,0.475308641975309,0.339506172839506,0,0.135802469135802,0
"92373737",96,50,141,0,37,31,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"90618410",315,33,51,0,64,19,45,0.161904761904762,0,0.411371616264583,0.0603174603174603,0.289245667686035
"90760983",11,52,0,0,25,17,33,0,0,0.185185185185185,0.185185185185185,0.185185185185185
"64260993",16,50,0,0,112,23,37,0,0,0.185185185185185,0.185185185185185,0.185185185185185
"83051565",238,30,0,0,150,6,13,0,0,0.475723622782446,0.0252100840336134,0.0546218487394958
"79221708",14,21,73,56,65,8,0,0.37037037037037,0.493827160493827,0.0617283950617284,0.0617283950617284,0
"41284292",325,28,16,84,102,12,19,0.0492307692307692,0.258461538461538,0.596923076923077,0.0369230769230769,0.0584615384615385
"75686237",114,43,36,0,130,20,0,0.315789473684211,0,0.339623611906635,0.19335234650792,0
"66482609",257,45,0,0,35,23,63,0,0,0.136186770428016,0.0894941634241245,0.329874621703415
"10532176",217,29,96,0,112,18,83,0.442396313364055,0,0.198746942026512,0.0829493087557604,0.198746942026512
"49622597",224,23,48,57,116,11,48,0.215331134015337,0.255705721643213,0.259806281627611,0.0548711484281249,0.214285714285714
"83364393",106,26,39,0,51,11,72,0.367924528301887,0,0.225570696482646,0.10377358490566,0.225570696482646
"33167949",236,30,136,43,32,19,97,0.469183359013867,0.182203389830508,0.134052388289676,0.0805084745762712,0.134052388289676
"76020198",253,36,29,0,112,14,0,0.114624505928854,0,0.678804957790465,0.0553359683794466,0
"1741317",193,49,15,63,51,27,41,0.077720207253886,0.333023916226169,0.227310216435294,0.149510426924029,0.212435233160622
"80605457",256,50,491,57,51,31,0,0.500814471879287,0.22265625,0.143089849108368,0.12109375,0
"37779504",221,52,82,68,112,-19,76,0.375546877853316,0.307692307692308,0.217128887999096,-0.117496961543814,0.217128887999096
"85951944",32,43,0,0,44,20,129,0,0,0.185185185185185,0.185185185185185,0.185185185185185
"84644391",215,28,32,59,0,14,0,0.148837209302326,0.274418604651163,0,0.0651162790697674,0.462245190927361
"47435794",137,33,24,0,52,21,0,0.175182481751825,0,0.37956204379562,0.29402090655132,0
"82290265",277,22,107,74,31,8,0,0.579712082720506,0.267148014440433,0.111913357400722,0.0288808664259928,0
"34786466",134,54,91,28,42,-66,0,1.10233655094542,0.151142033389981,0.226713050084972,-0.492537313432836,0
"8716605",160,29,0,0,62,2,3,0,0,0.524305555555556,0.0125,0.01875
"63661417",249,38,0,315,31,4,22,0,0.619849769448163,0.124497991967871,0.0160642570281124,0.0883534136546185
"45012609",86,47,8,0,64,-8,40,0.0930232558139535,0,0.46141975308642,-0.0930232558139535,0.46141975308642
"68912424",122,24,24,25,35,7,0,0.19672131147541,0.204918032786885,0.528637927545031,0.0573770491803279,0
"89300260",275,41,157,56,43,7,0,0.591907699688175,0.203636363636364,0.162114847685296,0.0299954099778198,0
"25884388",166,34,59,0,51,16,33,0.355421686746988,0,0.260720004160866,0.106700284326986,0.199997530938
"11175436",19,31,0,0,64,14,38,0,0,0.185185185185185,0.185185185185185,0.185185185185185
"33654748",231,54,0,0,43,-43,101,0,0,0.186147186147186,-0.0678210678210631,0.437229437229437
"64102596",60,43,45,0,35,-4,75,0.629685746352413,0,0.179910213243547,-0.0666666666666667,0.179910213243547
"4247504",275,31,8,42,128,1,0,0.0290909090909091,0.152727272727273,0.802199775533109,0.00363636363636364,0
"78417673",78,51,51,0,42,28,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"77440268",135,26,480,28,36,11,33,0.452525252525252,0.207407407407407,0.129292929292929,0.0814814814814815,0.129292929292929
"34704382",247,24,13,16,0,4,0,0.0526315789473684,0.0647773279352227,0,0.0161943319838057,0.838618983355826
"62278823",105,26,0,0,31,17,0,0,0,0.2331569664903,0.161904761904762,0
"28175687",307,31,0,0,33,15,0,0,0,0.107491856677524,0.0488599348534202,0.238709936864117
"32287062",182,42,116,0,55,-12,29,0.641804029718968,0,0.192176426157926,-0.0704816090447138,0.159340659340659
"63679610",175,34,42,33,43,19,28,0.24,0.188571428571429,0.245714285714286,0.131671732522796,0.194042553191489
"85189756",173,38,96,33,112,0,0,0.562989839520096,0.190751445086705,0.233913036380853,0,0
"78262843",102,34,0,0,42,4,38,0,0,0.258169934640523,0.0392156862745098,0.258169934640523
"48999353",85,26,70,0,217,7,39,0.534855086815871,0,0.152815739090249,0.0823529411764706,0.152815739090249
"94078832",282,32,28,30,51,5,69,0.099290780141844,0.106382978723404,0.330053191489362,0.0177304964539007,0.446542553191489
"36786365",113,48,49,0,0,15,64,0.433628318584071,0,0,0.132743362831858,0.282393750682836
"28067662",149,24,98,42,64,4,0,0.581939561805334,0.281879194630872,0.0969899269675556,0.0268456375838926,0
"86921936",207,26,79,46,97,6,0,0.381642512077295,0.222222222222222,0.354804079441761,0.0289855072463768,0
"22919250",77,49,21,0,37,8,0,0.272727272727273,0,0.472142055475389,0.103896103896104,0
"36600868",174,39,64,58,51,19,0,0.367816091954023,0.336521513455765,0.162040004928192,0.121276710649675,0
"50309077",90,50,0,90,37,34,0,0,0.416666666666667,0.166666666666667,0.166666666666667,0
"57665821",96,46,44,22,31,12,170,0.415064102564103,0.229166666666667,0.118589743589744,0.118589743589744,0.118589743589744
"24186817",225,41,38,76,35,26,33,0.168888888888889,0.394074074074074,0.155555555555556,0.134814814814815,0.146666666666667
"93245116",94,41,0,0,120,7,28,0,0,0.240543735224586,0.074468085106383,0.240543735224586
"32323089",99,53,19,0,31,9,37,0.191919191919192,0,0.313131313131313,0.0919457549664671,0.323654733145851
"60534897",257,36,30,46,141,16,0,0.116731517509728,0.178988326848249,0.607405532449024,0.0845289441806532,0
"20311631",116,38,36,0,80,5,0,0.310344827586207,0,0.495317156236696,0.0431034482758621,0
"37822454",233,50,55,0,82,7,32,0.236051502145923,0,0.51940602977799,0.0300429184549356,0.137339055793991
"28609588",295,25,23,39,81,15,0,0.0779661016949153,0.132203389830508,0.726637371835112,0.0508474576271186,0
"58654027",154,35,227,0,0,2,105,0.650049881531363,0,0,0.012987012987013,0.185728537580389
"6079247",279,41,81,0,98,15,0,0.290322580645161,0,0.504679410593389,0.0537634408602151,0
"20232474",111,34,0,52,51,0,0,0,0.468468468468468,0.281531531531532,0,0
"26757786",68,33,38,0,43,0,0,0.558823529411765,0,0.289941902687001,0,0
"14111938",168,23,0,0,82,13,0,0,0,0.132495590828924,0.0773809523809524,0
"85370105",261,20,0,98,43,3,9,0,0.375478927203065,0.447692820256538,0.0312343828085957,0.0344827586206897
"918552",154,49,30,17,217,31,74,0.194805194805195,0.11038961038961,0.231601731601732,0.231601731601732,0.231601731601732
"34249754",151,34,65,0,54,15,0,0.43046357615894,0,0.318964107595454,0.0993377483443709,0
"73837918",307,26,26,18,51,14,0,0.0846905537459283,0.0586319218241042,0.169416478757389,0.0465064843647735,0
"73918659",233,50,0,0,0,9,0,0,0,0,0.0386266094420601,0.171249933767816
"43450552",112,39,111,106,102,26,26,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"34880363",101,48,42,26,65,23,11,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"41772839",92,42,0,0,0,20,14,0,0,0,0.242887815351583,0.152173913043478
"13372884",123,23,28,30,112,13,69,0.227642276422764,0.24390243902439,0.139937605442496,0.108642468225356,0.279875210884993
"86782502",109,40,73,0,27,10,0,0.588795132203219,0,0.168227180629491,0.0917431192660551,0
"79228238",235,54,0,31,117,32,220,0,0.131914893617021,0.290340162857893,0.136170212765957,0.290340162857893
"8621422",295,30,15,0,78,19,7,0.0508474576271186,0,0.783856455325382,0.0644067796610169,0.023728813559322
"51025907",178,44,41,0,36,23,5,0.230337078651685,0,0.535199056734637,0.129213483146067,0.0280898876404494
"6287539",198,33,0,0,56,13,0,0,0,0.329405162738496,0.0656565656565657,0
"36826142",298,28,12,44,112,2,0,0.0402684563758389,0.147651006711409,0.793023448504433,0.00671140939597315,0
"5989231",297,35,48,70,219,22,51,0.162644487115093,0.237189877042844,0.351629668314698,0.0768187958101926,0.171717171717172
"14414531",169,27,0,0,55,13,232,0,0,0.239316239316239,0.0769230769230769,0.239316239316239
"12549092",149,52,32,0,27,33,0,0.214765100671141,0,0.285300149142431,0.348700182285194,0
"6079555",247,35,29,0,207,-1,0,0.117408906882591,0,0.735405108212126,-0.00404858299595142,0
"56552527",23,35,13,0,80,10,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"83938757",202,21,0,27,61,13,47,0,0.133663366336634,0.301980198019802,0.0643564356435644,0.388888888888889
"84875393",311,30,0,0,78,16,0,0,0,0.343614783057441,0.0514469453376206,0
"52692096",114,43,0,31,119,6,0,0,0.271929824561404,0.425438596491228,0.0526315789473684,0
"46988365",88,54,0,0,43,31,37,0,0,0.185185185185185,0.185185185185185,0.185185185185185
"88295363",224,23,46,43,0,13,0,0.205357142857143,0.191964285714286,0,0.0580357142857143,0.51686507936508
"72375754",153,36,0,0,27,19,46,0,0,0.176470588235294,0.124183006535948,0.254901960784314
"58889322",167,21,13,70,43,12,44,0.0778443113772455,0.420981957182938,0.150089594987419,0.0807855515876983,0.270298584864699
"30917521",2,47,30,0,27,31,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"83140052",266,41,19,40,282,19,152,0.0714285714285714,0.150375939849624,0.353383458646617,0.0714285714285714,0.353383458646617
"39641883",168,37,46,0,217,8,0,0.273809523809524,0,0.527336860670194,0.0476190476190476,0
"84754773",265,34,31,96,36,17,0,0.116981132075472,0.586561633102514,0.219960612413443,0.0641509433962264,0
"33522980",92,30,0,0,51,20,31,0,0,0.185185185185185,0.185185185185185,0.185185185185185
"7014468",165,20,72,0,112,2,60,0.436363636363636,0,0.117994762439207,0.0121212121212121,0.235989524878414
"30101602",243,39,43,51,144,27,30,0.177428204568441,0.210438103092802,0.37181184050653,0.11686506170877,0.123456790123457
"27620188",131,26,0,32,82,1,0,0,0.244274809160305,0.498091603053435,0.00763358778625954,0
"664246",165,32,0,0,35,19,0,0,0,0.279910213243547,0.115151515151515,0
"87923002",176,23,42,0,101,15,0,0.238636363636364,0,0.367494388327722,0.0852272727272727,0
"28891786",141,55,10,0,51,0,0,0.0709219858156028,0,0.679078014184397,0,0
"56415238",86,39,4,69,37,23,46,0.0465116279069767,0.433403805496829,0.173361522198731,0.173361522198731,0.173361522198731
"68668818",231,21,0,0,63,5,106,0,0,0.124472235583347,0.0216450216450216,0.248944471166693
"51954266",89,26,0,39,53,15,86,0,0.385802469135802,0.154320987654321,0.154320987654321,0.154320987654321
"6582350",77,32,0,34,52,12,0,0,0.424397031539889,0.169758812615955,0.155844155844156,0
"59407003",48,35,253,47,51,6,29,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"13287497",105,54,0,33,31,-102,0,0,0.314285714285714,1.40714285714286,-0.971428571428571,0
"25254931",108,40,8,177,0,13,34,0.0740740740740741,0.56583786038629,0,0.121407242372774,0.226335144154516
"5628905",95,33,8,41,64,6,0,0.0842105263157895,0.431578947368421,0.34456956069209,0.090645348397347,0
"66598672",267,28,16,12,32,19,37,0.0599250936329588,0.0449438202247191,0.382131031862346,0.0711610486891386,0.441839005590838
"36407586",252,53,0,76,25,14,0,0,0.301587301587302,0.0992063492063492,0.0555555555555556,0.293650793650794
"4003302",79,47,35,0,212,31,0,0.443037974683544,0,0.202863728707611,0.202863728707611,0
"14629789",182,44,48,18,27,25,37,0.263736263736264,0.0989010989010989,0.19335720459316,0.17903444869737,0.264970984072108
"47155895",266,30,23,36,76,8,0,0.0864661654135338,0.135338345864662,0.735774621739534,0.0300751879699248,0
"42644030",220,53,137,339,52,1,0,0.4915544332211,0.351110309443643,0.140444123777457,0.00454545454545455,0
"91955328",261,31,17,0,27,14,85,0.0651340996168582,0,0.103448275862069,0.053639846743295,0.700617283950617
"87716583",128,38,92,0,52,5,0,0.629768947187929,0,0.179933984910837,0.0390625,0
"71112304",269,27,55,0,27,2,0,0.204460966542751,0,0.100371747211896,0.00743494423791822,0.5364977741062
"19253231",184,45,0,0,80,-4,112,0,0,0.288647342995169,-0.0217391304347826,0.288647342995169
"8045457",89,30,34,0,31,17,0,0.382022471910112,0,0.2643276586945,0.202415301494153,0
"19899006",117,32,0,33,43,3,0,0,0.282051282051282,0.417185705433007,0.0507630125157115,0
"7233885",142,40,90,19,35,27,0,0.543360048054884,0.133802816901408,0.155245728015681,0.155245728015681,0
"74490916",8,35,35,0,31,19,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"24434130",74,22,29,56,77,4,51,0.333333333333333,0.444444444444444,0.0555555555555556,0.0555555555555556,0.111111111111111
"53521110",68,32,76,0,57,9,39,0.503036904997689,0,0.14372482999934,0.132352941176471,0.14372482999934
"12145383",167,46,5,39,138,22,0,0.029940119760479,0.233532934131737,0.572065522123471,0.152115744971968,0
"25169632",96,50,84,54,43,5,0,0.46778549382716,0.334132495590829,0.133652998236332,0.0520833333333333,0
"16820163",271,29,53,0,51,13,7,0.195571955719557,0,0.653466812445902,0.0479704797047971,0.025830258302583
"29872178",306,35,0,43,46,-1,0,0,0.140522875816993,0.150326797385621,-0.00326797385620915,0.462418300653595
"81877877",127,21,0,0,62,2,131,0,0,0.126437898966333,0.015748031496063,0.252875797932666
"13706271",266,44,0,31,64,29,0,0,0.116541353383459,0.524436090225564,0.109022556390977,0
"41779183",108,46,0,64,34,13,0,0,0.44973544973545,0.17989417989418,0.12037037037037,0
"43378213",212,48,0,188,210,-14,23,0,0.575937572792919,0.230375029117168,-0.0660377358490566,0.108490566037736
"64465495",121,55,19,43,224,20,43,0.164101428413243,0.355371900826446,0.160175556920103,0.160175556920103,0.160175556920103
"27815791",243,24,0,0,44,11,14,0,0,0.292181069958848,0.0452674897119342,0.0576131687242798
"86477940",222,32,27,0,43,18,0,0.121621621621622,0,0.646062729396063,0.0810810810810811,0
"96130108",267,21,28,0,150,1,0,0.104868913857678,0,0.561797752808989,0.00446759558215066,0
