date_year,date_month,date,price
2014,10,201410,22600
2014,10,201410,16300
2014,10,201410,22600
2014,10,201410,15600
2014,10,201410,16300
2014,10,201410,22600
2014,10,201410,18400
2014,10,201410,18400
2014,10,201410,25000
2014,10,201410,20200
2014,10,201410,13700
2014,10,201410,21700
2014,10,201410,11750
2014,10,201410,19550
2014,10,201410,19600
2014,10,201410,22600
2014,10,201410,18400
2014,10,201410,22600
2014,10,201410,19600
2014,10,201410,19900
2014,10,201410,22600
2014,10,201410,16900
2014,10,201410,22600
2014,10,201410,22600
2014,10,201410,21700
2014,10,201410,22600
2014,10,201410,16300
2014,10,201410,25000
2014,10,201410,22600
2014,10,201410,17700
2014,10,201410,19900
2014,10,201410,25000
2014,10,201410,22600
2014,10,201410,11850
2014,10,201410,11750
2014,10,201410,18400
2014,10,201410,22600
2014,10,201410,19900
2014,10,201410,19600
2014,10,201410,20700
2014,10,201410,17100
2014,10,201410,19900
2014,10,201410,16300
2014,10,201410,18400
2014,10,201410,19100
2014,10,201410,21700
2014,10,201410,17700
2014,10,201410,22600
2014,10,201410,25000
2014,10,201410,19600
2014,10,201410,22600
2014,10,201410,21700
2014,10,201410,11750
2014,10,201410,13350
2014,10,201410,15400
2014,10,201410,21700
2014,10,201410,19900
2014,10,201410,19100
2014,10,201410,11750
2014,10,201410,18400
2014,10,201410,48300
2014,10,201410,48500
2014,10,201410,65500
2014,10,201410,52900
2014,10,201410,54500
2014,10,201410,43000
2014,10,201410,30700
2014,10,201410,25500
2014,10,201410,57400
2014,10,201410,60000
2014,10,201410,49800
2014,10,201410,50500
2014,10,201410,31000
2014,10,201410,30500
2014,10,201410,34000
2014,10,201410,35000
2014,10,201410,46850
2014,10,201410,47000
2014,10,201410,33400
2014,10,201410,30500
2014,10,201410,48000
2014,10,201410,35000
2014,10,201410,31500
2014,10,201410,60000
2014,10,201410,54000
2014,10,201410,43500
2014,10,201410,45500
2014,10,201410,45000
2014,10,201410,44000
2014,10,201410,30000
2014,10,201410,42000
2014,10,201410,39000
2014,10,201410,30800
2014,10,201410,27250
2014,10,201410,30800
2014,10,201410,56000
2014,10,201410,70000
2014,10,201410,71000
2014,10,201410,73200
2014,10,201410,72300
2014,10,201410,69850
2014,10,201410,71800
2014,10,201410,74000
2014,10,201410,72000
2014,10,201410,22000
2014,10,201410,23400
2014,10,201410,31500
2014,10,201410,24200
2014,10,201410,32200
2014,10,201410,23850
2014,10,201410,24100
2014,10,201410,73700
2014,10,201410,74700
2014,10,201410,49200
2014,10,201410,31000
2014,10,201410,38500
2014,10,201410,35000
2014,10,201410,43000
2014,10,201410,70000
2014,10,201410,71000
2014,10,201410,71000
2014,10,201410,70500
2014,10,201410,39500
2014,10,201410,71500
2014,10,201410,72500
2014,10,201410,15000
2014,10,201410,15000
2014,10,201410,15000
2014,10,201410,32000
2014,10,201410,19000
2014,10,201410,19200
2014,10,201410,19900
2014,10,201410,45400
2014,10,201410,39000
2014,10,201410,28500
2014,10,201410,29000
2014,10,201410,39500
2014,10,201410,37100
2014,10,201410,43000
2014,10,201410,36300
2014,10,201410,44200
2014,10,201410,57300
2014,10,201410,61500
2014,10,201410,55800
2014,10,201410,45000
2014,10,201410,23700
2014,10,201410,52200
2014,10,201410,57800
2014,10,201410,59900
2014,10,201410,57700
2014,9,201409,72000
2014,9,201409,86800
2014,9,201409,85000
2014,9,201409,60000
2014,9,201409,62000
2014,9,201409,85000
2014,9,201409,95500
2014,9,201409,70000
2014,9,201409,59700
2014,9,201409,87000
2014,9,201409,65000
2014,9,201409,64000
2014,9,201409,75000
2014,9,201409,74500
2014,9,201409,64500
2014,9,201409,64500
2014,9,201409,74800
2014,9,201409,65000
2014,9,201409,65400
2014,9,201409,75500
2014,9,201409,65600
2014,9,201409,77500
2014,9,201409,80000
2014,9,201409,67000
2014,9,201409,67000
2014,9,201409,58000
2014,9,201409,66500
2014,9,201409,77500
2014,9,201409,58500
2014,9,201409,67000
2014,9,201409,64000
2014,9,201409,63000
2014,9,201409,60000
2014,9,201409,59500
2014,9,201409,37300
2014,9,201409,51500
2014,9,201409,38200
2014,9,201409,61800
2014,9,201409,37000
2014,9,201409,37800
2014,9,201409,41000
2014,9,201409,41000
2014,9,201409,38000
2014,9,201409,33000
2014,9,201409,41900
2014,9,201409,51000
2014,9,201409,41000
2014,9,201409,43800
2014,9,201409,42000
2014,9,201409,42000
2014,9,201409,38100
2014,9,201409,40800
2014,9,201409,33000
2014,9,201409,52800
2014,9,201409,52500
2014,9,201409,59000
2014,9,201409,73500
2014,9,201409,58800
2014,9,201409,58800
2014,9,201409,58600
2014,9,201409,60000
2014,9,201409,73500
2014,9,201409,75300
2014,9,201409,60000
2014,9,201409,59500
2014,9,201409,59000
2014,9,201409,74500
2014,9,201409,58300
2014,9,201409,79000
2014,9,201409,44800
2014,9,201409,45000
2014,9,201409,46700
2014,9,201409,31000
2014,9,201409,29500
2014,9,201409,34000
2014,9,201409,23400
2014,9,201409,67000
2014,9,201409,61500
2014,9,201409,68000
2014,9,201409,80000
2014,9,201409,54500
2014,9,201409,56000
2014,9,201409,57000
2014,9,201409,19000
2014,9,201409,46500
2014,9,201409,24000
2014,9,201409,20820
2014,9,201409,29500
2014,9,201409,36000
2014,9,201409,70700
2014,9,201409,70600
2014,9,201409,71300
2014,9,201409,73500
2014,9,201409,80000
2014,9,201409,64500
2014,9,201409,60000
2014,9,201409,60000
2014,9,201409,70000
2014,9,201409,71000
2014,9,201409,21000
2014,9,201409,70500
2014,9,201409,72000
2014,9,201409,57000
2014,9,201409,57500
2014,9,201409,22500
2014,9,201409,23000
2014,9,201409,48000
2014,9,201409,46500
2014,9,201409,48600
2014,9,201409,64000
2014,9,201409,61000
2014,9,201409,52000
2014,9,201409,50000
2014,9,201409,51800
2014,9,201409,51900
2014,9,201409,60000
2014,9,201409,57500
2014,9,201409,49400
2014,9,201409,54250
2014,9,201409,57000
2014,9,201409,58000
2014,9,201409,67000
2014,9,201409,50000
2014,9,201409,30300
2014,9,201409,36500
2014,9,201409,30200
2014,9,201409,31000
2014,9,201409,33450
2014,9,201409,48000
2014,9,201409,31700
2014,9,201409,35700
2014,9,201409,36400
2014,9,201409,46500
2014,9,201409,30000
2014,9,201409,38500
2014,9,201409,29000
2014,9,201409,30000
2014,9,201409,30000
2014,9,201409,36000
2014,9,201409,39500
2014,9,201409,30500
2014,9,201409,38000
2014,9,201409,34000
2014,9,201409,35800
2014,9,201409,32000
2014,9,201409,34000
2014,9,201409,80500
2014,9,201409,71500
2014,9,201409,74000
2014,9,201409,79800
2014,9,201409,75000
2014,9,201409,49000
2014,9,201409,53000
2014,9,201409,22000
2014,9,201409,24200
2014,9,201409,24900
2014,9,201409,59900
2014,9,201409,58000
2014,9,201409,23000
2014,9,201409,35000
2014,9,201409,39000
2014,9,201409,32000
2014,9,201409,70700
2014,9,201409,71000
2014,9,201409,72500
2014,9,201409,69700
2014,9,201409,32800
2014,9,201409,71000
2014,9,201409,70000
2014,9,201409,72000
2014,9,201409,29700
2014,9,201409,25500
2014,9,201409,23000
2014,9,201409,43500
2014,9,201409,30300
2014,9,201409,45000
2014,9,201409,30600
2014,9,201409,31000
2014,9,201409,39200
2014,9,201409,30900
2014,9,201409,43500
2014,9,201409,27300
2014,9,201409,54000
2014,9,201409,57000
2014,9,201409,60000
2014,9,201409,58500
2014,9,201409,24500
2014,9,201409,83000
2014,9,201409,83000
2014,9,201409,84000
2014,9,201409,57000
2014,9,201409,59000
2014,9,201409,59000
2014,9,201409,36000
2014,9,201409,39800
2014,9,201409,32000
2014,8,201408,50000
2014,8,201408,70200
2014,8,201408,83000
2014,8,201408,70000
2014,8,201408,96000
2014,8,201408,83500
2014,8,201408,70500
2014,8,201408,59500
2014,8,201408,70700
2014,8,201408,70400
2014,8,201408,83500
2014,8,201408,60000
2014,8,201408,85700
2014,8,201408,70400
2014,8,201408,84000
2014,8,201408,59300
2014,8,201408,71000
2014,8,201408,72000
2014,8,201408,83500
2014,8,201408,83500
2014,8,201408,71000
2014,8,201408,97000
2014,8,201408,83000
2014,8,201408,72000
2014,8,201408,71000
2014,8,201408,84500
2014,8,201408,72000
2014,8,201408,96000
2014,8,201408,97500
2014,8,201408,71900
2014,8,201408,62000
2014,8,201408,62500
2014,8,201408,62000
2014,8,201408,62000
2014,8,201408,64000
2014,8,201408,53000
2014,8,201408,66500
2014,8,201408,64500
2014,8,201408,57500
2014,8,201408,57000
2014,8,201408,58000
2014,8,201408,67000
2014,8,201408,76500
2014,8,201408,58000
2014,8,201408,57800
2014,8,201408,60000
2014,8,201408,60800
2014,8,201408,62000
2014,8,201408,52000
2014,8,201408,41800
2014,8,201408,40000
2014,8,201408,57500
2014,8,201408,52200
2014,8,201408,39600
2014,8,201408,32500
2014,8,201408,51800
2014,8,201408,42000
2014,8,201408,41000
2014,8,201408,51000
2014,8,201408,31300
2014,8,201408,42000
2014,8,201408,52000
2014,8,201408,39850
2014,8,201408,70500
2014,8,201408,59000
2014,8,201408,58000
2014,8,201408,58500
2014,8,201408,43500
2014,8,201408,71000
2014,8,201408,71500
2014,8,201408,81000
2014,8,201408,58500
2014,8,201408,45000
2014,8,201408,45000
2014,8,201408,59000
2014,8,201408,45000
2014,8,201408,58950
2014,8,201408,58800
2014,8,201408,59000
2014,8,201408,27000
2014,8,201408,77800
2014,8,201408,78000
2014,8,201408,23500
2014,8,201408,29500
2014,8,201408,29550
2014,8,201408,35500
2014,8,201408,31200
2014,8,201408,22500
2014,8,201408,22500
2014,8,201408,22250
2014,8,201408,37300
2014,8,201408,43500
2014,8,201408,64000
2014,8,201408,64800
2014,8,201408,64000
2014,8,201408,63800
2014,8,201408,84000
2014,8,201408,77500
2014,8,201408,79000
2014,8,201408,54000
2014,8,201408,56500
2014,8,201408,57000
2014,8,201408,57000
2014,8,201408,46000
2014,8,201408,27000
2014,8,201408,28450
2014,8,201408,24000
2014,8,201408,28800
2014,8,201408,52500
2014,8,201408,51800
2014,8,201408,55000
2014,8,201408,80500
2014,8,201408,69000
2014,8,201408,73000
2014,8,201408,81000
2014,8,201408,72000
2014,8,201408,71500
2014,8,201408,79700
2014,8,201408,59000
2014,8,201408,19000
2014,8,201408,26300
2014,8,201408,70000
2014,8,201408,70500
2014,8,201408,79800
2014,8,201408,23750
2014,8,201408,22700
2014,8,201408,23900
2014,8,201408,23500
2014,8,201408,24500
2014,8,201408,40000
2014,8,201408,46000
2014,8,201408,44400
2014,8,201408,62900
2014,8,201408,51000
2014,8,201408,52000
2014,8,201408,53000
2014,8,201408,57000
2014,8,201408,56000
2014,8,201408,52500
2014,8,201408,57500
2014,8,201408,59500
2014,8,201408,64000
2014,8,201408,50000
2014,8,201408,49500
2014,8,201408,42300
2014,8,201408,32500
2014,8,201408,29500
2014,8,201408,33500
2014,8,201408,47000
2014,8,201408,34000
2014,8,201408,46600
2014,8,201408,28700
2014,8,201408,30000
2014,8,201408,47000
2014,8,201408,50000
2014,8,201408,37000
2014,8,201408,35000
2014,8,201408,41200
2014,8,201408,37900
2014,8,201408,37500
2014,8,201408,37000
2014,8,201408,35000
2014,8,201408,31000
2014,8,201408,29000
2014,8,201408,49000
2014,8,201408,50250
2014,8,201408,78000
2014,8,201408,81000
2014,8,201408,81000
2014,8,201408,80500
2014,8,201408,75500
2014,8,201408,72000
2014,8,201408,70000
2014,8,201408,76200
2014,8,201408,75500
2014,8,201408,77000
2014,8,201408,79800
2014,8,201408,77800
2014,8,201408,78000
2014,8,201408,78000
2014,8,201408,69700
2014,8,201408,72700
2014,8,201408,25200
2014,8,201408,44000
2014,8,201408,22500
2014,8,201408,24500
2014,8,201408,59500
2014,8,201408,75000
2014,8,201408,77000
2014,8,201408,20500
2014,8,201408,67000
2014,8,201408,69500
2014,8,201408,64500
2014,8,201408,68000
2014,8,201408,27000
2014,8,201408,71000
2014,8,201408,65000
2014,8,201408,69200
2014,8,201408,64000
2014,8,201408,68500
2014,8,201408,70000
2014,8,201408,29000
2014,8,201408,25000
2014,8,201408,30500
2014,8,201408,30000
2014,8,201408,43000
2014,8,201408,30400
2014,8,201408,44700
2014,8,201408,52900
2014,8,201408,56500
2014,8,201408,58000
2014,8,201408,53500
2014,8,201408,55000
2014,8,201408,55000
2014,8,201408,46500
2014,8,201408,57700
2014,8,201408,58000
2014,8,201408,35000
2014,8,201408,85000
2014,8,201408,83000
2014,8,201408,80000
2014,8,201408,53800
2014,8,201408,40000
2014,7,201407,58700
2014,7,201407,68500
2014,7,201407,80500
2014,7,201407,91000
2014,7,201407,68000
2014,7,201407,93000
2014,7,201407,67900
2014,7,201407,68500
2014,7,201407,59000
2014,7,201407,59500
2014,7,201407,68200
2014,7,201407,96500
2014,7,201407,82000
2014,7,201407,81800
2014,7,201407,69300
2014,7,201407,81500
2014,7,201407,69000
2014,7,201407,81500
2014,7,201407,82500
2014,7,201407,74500
2014,7,201407,73200
2014,7,201407,59500
2014,7,201407,59500
2014,7,201407,73000
2014,7,201407,60000
2014,7,201407,60000
2014,7,201407,63700
2014,7,201407,64400
2014,7,201407,54800
2014,7,201407,63000
2014,7,201407,63400
2014,7,201407,57000
2014,7,201407,60000
2014,7,201407,64000
2014,7,201407,65000
2014,7,201407,55000
2014,7,201407,58500
2014,7,201407,41000
2014,7,201407,59900
2014,7,201407,41000
2014,7,201407,32800
2014,7,201407,40800
2014,7,201407,36250
2014,7,201407,28000
2014,7,201407,40000
2014,7,201407,41900
2014,7,201407,32900
2014,7,201407,31500
2014,7,201407,42000
2014,7,201407,32000
2014,7,201407,33000
2014,7,201407,41500
2014,7,201407,50500
2014,7,201407,59800
2014,7,201407,59800
2014,7,201407,58500
2014,7,201407,46000
2014,7,201407,58500
2014,7,201407,41000
2014,7,201407,41000
2014,7,201407,41000
2014,7,201407,41000
2014,7,201407,77000
2014,7,201407,23900
2014,7,201407,29800
2014,7,201407,35500
2014,7,201407,19600
2014,7,201407,19600
2014,7,201407,23850
2014,7,201407,19600
2014,7,201407,19600
2014,7,201407,19600
2014,7,201407,19600
2014,7,201407,19600
2014,7,201407,19600
2014,7,201407,19600
2014,7,201407,22300
2014,7,201407,52850
2014,7,201407,47000
2014,7,201407,48000
2014,7,201407,18300
2014,7,201407,29300
2014,7,201407,54500
2014,7,201407,50700
2014,7,201407,53000
2014,7,201407,69300
2014,7,201407,69000
2014,7,201407,80000
2014,7,201407,44300
2014,7,201407,47700
2014,7,201407,52000
2014,7,201407,31000
2014,7,201407,50500
2014,7,201407,59900
2014,7,201407,59000
2014,7,201407,50000
2014,7,201407,46000
2014,7,201407,45100
2014,7,201407,45000
2014,7,201407,32250
2014,7,201407,34000
2014,7,201407,29300
2014,7,201407,28000
2014,7,201407,29300
2014,7,201407,27000
2014,7,201407,30000
2014,7,201407,32800
2014,7,201407,35000
2014,7,201407,30200
2014,7,201407,35000
2014,7,201407,30000
2014,7,201407,35950
2014,7,201407,59300
2014,7,201407,51000
2014,7,201407,50700
2014,7,201407,52000
2014,7,201407,51000
2014,7,201407,36500
2014,7,201407,41500
2014,7,201407,41000
2014,7,201407,37000
2014,7,201407,69500
2014,7,201407,69500
2014,7,201407,70000
2014,7,201407,73000
2014,7,201407,69500
2014,7,201407,13100
2014,7,201407,69000
2014,7,201407,49000
2014,7,201407,57000
2014,7,201407,59700
2014,7,201407,72000
2014,7,201407,74000
2014,7,201407,77000
2014,7,201407,46450
2014,7,201407,38500
2014,7,201407,35160
2014,7,201407,68700
2014,7,201407,66500
2014,7,201407,68500
2014,7,201407,67000
2014,7,201407,69000
2014,7,201407,66800
2014,7,201407,67500
2014,7,201407,71300
2014,7,201407,19800
2014,7,201407,32500
2014,7,201407,25000
2014,7,201407,25500
2014,7,201407,20500
2014,7,201407,21000
2014,7,201407,20000
2014,7,201407,24000
2014,7,201407,29500
2014,7,201407,39450
2014,7,201407,54500
2014,7,201407,55300
2014,7,201407,40000
2014,7,201407,57000
2014,6,201406,94000
2014,6,201406,80000
2014,6,201406,42000
2014,6,201406,58000
2014,6,201406,57300
2014,6,201406,58500
2014,6,201406,80000
2014,6,201406,69000
2014,6,201406,83000
2014,6,201406,90000
2014,6,201406,84000
2014,6,201406,94500
2014,6,201406,70000
2014,6,201406,81500
2014,6,201406,81800
2014,6,201406,85000
2014,6,201406,68900
2014,6,201406,92500
2014,6,201406,62000
2014,6,201406,62500
2014,6,201406,75500
2014,6,201406,74500
2014,6,201406,75000
2014,6,201406,63000
2014,6,201406,77000
2014,6,201406,75100
2014,6,201406,65000
2014,6,201406,61000
2014,6,201406,60000
2014,6,201406,60000
2014,6,201406,58200
2014,6,201406,40000
2014,6,201406,41200
2014,6,201406,48750
2014,6,201406,29000
2014,6,201406,41000
2014,6,201406,50100
2014,6,201406,40500
2014,6,201406,31300
2014,6,201406,40000
2014,6,201406,40600
2014,6,201406,47000
2014,6,201406,33000
2014,6,201406,50500
2014,6,201406,58000
2014,6,201406,58000
2014,6,201406,48450
2014,6,201406,47000
2014,6,201406,59000
2014,6,201406,48000
2014,6,201406,71000
2014,6,201406,60000
2014,6,201406,29400
2014,6,201406,29700
2014,6,201406,29400
2014,6,201406,34000
2014,6,201406,30700
2014,6,201406,22700
2014,6,201406,62700
2014,6,201406,64500
2014,6,201406,64500
2014,6,201406,77000
2014,6,201406,51500
2014,6,201406,55000
2014,6,201406,56000
2014,6,201406,47000
2014,6,201406,69500
2014,6,201406,80000
2014,6,201406,78000
2014,6,201406,76400
2014,6,201406,65000
2014,6,201406,70000
2014,6,201406,23000
2014,6,201406,26800
2014,6,201406,46500
2014,6,201406,70300
2014,6,201406,41000
2014,6,201406,44300
2014,6,201406,60000
2014,6,201406,25000
2014,6,201406,62500
2014,6,201406,63000
2014,6,201406,32000
2014,6,201406,31800
2014,6,201406,28900
2014,6,201406,45000
2014,6,201406,45000
2014,6,201406,33000
2014,6,201406,45500
2014,6,201406,28000
2014,6,201406,29700
2014,6,201406,59000
2014,6,201406,42000
2014,6,201406,36700
2014,6,201406,41450
2014,6,201406,26500
2014,6,201406,73900
2014,6,201406,71500
2014,6,201406,36700
2014,6,201406,36000
2014,6,201406,67500
2014,6,201406,71000
2014,6,201406,69500
2014,6,201406,68000
2014,6,201406,16300
2014,6,201406,24600
2014,6,201406,29500
2014,6,201406,29450
2014,6,201406,38500
2014,6,201406,36900
2014,6,201406,28600
2014,6,201406,59800
2014,6,201406,49500
2014,6,201406,57000
2014,6,201406,77000
2014,6,201406,38000
2014,6,201406,36500
2014,6,201406,35500
2014,5,201405,79000
2014,5,201405,57000
2014,5,201405,67500
2014,5,201405,90000
2014,5,201405,78000
2014,5,201405,90000
2014,5,201405,57500
2014,5,201405,79400
2014,5,201405,58400
2014,5,201405,80000
2014,5,201405,68000
2014,5,201405,68000
2014,5,201405,62000
2014,5,201405,76300
2014,5,201405,76000
2014,5,201405,62000
2014,5,201405,62000
2014,5,201405,53450
2014,5,201405,61800
2014,5,201405,53000
2014,5,201405,61750
2014,5,201405,54500
2014,5,201405,61650
2014,5,201405,75200
2014,5,201405,40200
2014,5,201405,52000
2014,5,201405,31500
2014,5,201405,38400
2014,5,201405,32500
2014,5,201405,40000
2014,5,201405,57500
2014,5,201405,59000
2014,5,201405,83000
2014,5,201405,46500
2014,5,201405,57000
2014,5,201405,45000
2014,5,201405,48400
2014,5,201405,48500
2014,5,201405,49000
2014,5,201405,25500
2014,5,201405,29900
2014,5,201405,33500
2014,5,201405,64000
2014,5,201405,64000
2014,5,201405,55000
2014,5,201405,29400
2014,5,201405,29000
2014,5,201405,52800
2014,5,201405,52500
2014,5,201405,52000
2014,5,201405,70000
2014,5,201405,76500
2014,5,201405,49500
2014,5,201405,50600
2014,5,201405,51000
2014,5,201405,20000
2014,5,201405,21000
2014,5,201405,75000
2014,5,201405,68000
2014,5,201405,68000
2014,5,201405,63500
2014,5,201405,77000
2014,5,201405,67900
2014,5,201405,23000
2014,5,201405,24000
2014,5,201405,24500
2014,5,201405,23300
2014,5,201405,23900
2014,5,201405,25000
2014,5,201405,22300
2014,5,201405,38000
2014,5,201405,24800
2014,5,201405,24800
2014,5,201405,45700
2014,5,201405,50000
2014,5,201405,59000
2014,5,201405,60000
2014,5,201405,55500
2014,5,201405,59900
2014,5,201405,46000
2014,5,201405,33800
2014,5,201405,44500
2014,5,201405,45200
2014,5,201405,41500
2014,5,201405,33500
2014,5,201405,29000
2014,5,201405,32500
2014,5,201405,45000
2014,5,201405,39000
2014,5,201405,35400
2014,5,201405,47000
2014,5,201405,53000
2014,5,201405,70500
2014,5,201405,67000
2014,5,201405,24200
2014,5,201405,17700
2014,5,201405,76000
2014,5,201405,21800
2014,5,201405,44000
2014,5,201405,56000
2014,5,201405,50500
2014,5,201405,74700
2014,5,201405,70500
2014,5,201405,45000
2014,5,201405,31000
2014,5,201405,37000
2014,5,201405,26700
2014,5,201405,67000
2014,5,201405,67000
2014,5,201405,66000
2014,5,201405,66500
2014,5,201405,69000
2014,5,201405,17000
2014,5,201405,24000
2014,5,201405,21800
2014,5,201405,24000
2014,5,201405,44500
2014,5,201405,44750
2014,5,201405,82000
2014,5,201405,55000
2014,4,201404,80000
2014,4,201404,68500
2014,4,201404,68500
2014,4,201404,68400
2014,4,201404,68000
2014,4,201404,83000
2014,4,201404,67700
2014,4,201404,62000
2014,4,201404,58000
2014,4,201404,78000
2014,4,201404,63000
2014,4,201404,55500
2014,4,201404,64100
2014,4,201404,61800
2014,4,201404,63000
2014,4,201404,63000
2014,4,201404,63000
2014,4,201404,60000
2014,4,201404,59800
2014,4,201404,40000
2014,4,201404,59900
2014,4,201404,59000
2014,4,201404,58500
2014,4,201404,41000
2014,4,201404,40250
2014,4,201404,38200
2014,4,201404,32250
2014,4,201404,39700
2014,4,201404,32300
2014,4,201404,40000
2014,4,201404,50000
2014,4,201404,57700
2014,4,201404,81500
2014,4,201404,48400
2014,4,201404,48500
2014,4,201404,81800
2014,4,201404,23100
2014,4,201404,28700
2014,4,201404,22500
2014,4,201404,25550
2014,4,201404,22000
2014,4,201404,22500
2014,4,201404,28000
2014,4,201404,29000
2014,4,201404,27400
2014,4,201404,24400
2014,4,201404,64800
2014,4,201404,70000
2014,4,201404,65000
2014,4,201404,59500
2014,4,201404,74000
2014,4,201404,57000
2014,4,201404,77800
2014,4,201404,47500
2014,4,201404,47000
2014,4,201404,46400
2014,4,201404,45000
2014,4,201404,62000
2014,4,201404,62400
2014,4,201404,58000
2014,4,201404,52600
2014,4,201404,53000
2014,4,201404,45800
2014,4,201404,29900
2014,4,201404,29600
2014,4,201404,31800
2014,4,201404,43900
2014,4,201404,44000
2014,4,201404,27300
2014,4,201404,50800
2014,4,201404,43000
2014,4,201404,28900
2014,4,201404,37000
2014,4,201404,38500
2014,4,201404,30800
2014,4,201404,55800
2014,4,201404,45400
2014,4,201404,78000
2014,4,201404,71950
2014,4,201404,69750
2014,4,201404,74200
2014,4,201404,17800
2014,4,201404,19500
2014,4,201404,19500
2014,4,201404,31850
2014,4,201404,74300
2014,4,201404,70800
2014,4,201404,48000
2014,4,201404,36300
2014,4,201404,36300
2014,4,201404,63500
2014,4,201404,67200
2014,4,201404,35500
2014,4,201404,28000
2014,4,201404,21000
2014,4,201404,20500
2014,4,201404,42600
2014,4,201404,39100
2014,4,201404,40000
2014,4,201404,50000
2014,4,201404,57000
2014,4,201404,40000
2014,4,201404,57500
2014,4,201404,59200
2014,4,201404,37000
2014,4,201404,36000
2014,3,201403,95000
2014,3,201403,72300
2014,3,201403,72000
2014,3,201403,95500
2014,3,201403,95000
2014,3,201403,58200
2014,3,201403,83500
2014,3,201403,68500
2014,3,201403,59100
2014,3,201403,65000
2014,3,201403,64500
2014,3,201403,90000
2014,3,201403,77000
2014,3,201403,91000
2014,3,201403,56200
2014,3,201403,63400
2014,3,201403,62000
2014,3,201403,58500
2014,3,201403,50000
2014,3,201403,55200
2014,3,201403,51000
2014,3,201403,36800
2014,3,201403,41000
2014,3,201403,38750
2014,3,201403,32500
2014,3,201403,40600
2014,3,201403,31000
2014,3,201403,32000
2014,3,201403,29900
2014,3,201403,43000
2014,3,201403,41450
2014,3,201403,48000
2014,3,201403,48800
2014,3,201403,31500
2014,3,201403,53000
2014,3,201403,31000
2014,3,201403,81000
2014,3,201403,58100
2014,3,201403,50000
2014,3,201403,50500
2014,3,201403,30000
2014,3,201403,30000
2014,3,201403,29000
2014,3,201403,34500
2014,3,201403,36000
2014,3,201403,34800
2014,3,201403,34850
2014,3,201403,35850
2014,3,201403,22950
2014,3,201403,43000
2014,3,201403,63500
2014,3,201403,77500
2014,3,201403,82000
2014,3,201403,76500
2014,3,201403,55000
2014,3,201403,50000
2014,3,201403,18000
2014,3,201403,52000
2014,3,201403,53000
2014,3,201403,74900
2014,3,201403,77000
2014,3,201403,76500
2014,3,201403,70500
2014,3,201403,69500
2014,3,201403,75500
2014,3,201403,53000
2014,3,201403,52000
2014,3,201403,60000
2014,3,201403,19800
2014,3,201403,19800
2014,3,201403,74400
2014,3,201403,74350
2014,3,201403,51500
2014,3,201403,23000
2014,3,201403,23000
2014,3,201403,58000
2014,3,201403,50000
2014,3,201403,53500
2014,3,201403,15000
2014,3,201403,29000
2014,3,201403,28300
2014,3,201403,46400
2014,3,201403,57000
2014,3,201403,51000
2014,3,201403,44000
2014,3,201403,50000
2014,3,201403,37500
2014,3,201403,29000
2014,3,201403,37700
2014,3,201403,36000
2014,3,201403,38700
2014,3,201403,29900
2014,3,201403,41000
2014,3,201403,35700
2014,3,201403,36000
2014,3,201403,30000
2014,3,201403,39500
2014,3,201403,72000
2014,3,201403,74500
2014,3,201403,73000
2014,3,201403,71200
2014,3,201403,69500
2014,3,201403,48200
2014,3,201403,45000
2014,3,201403,26000
2014,3,201403,44500
2014,3,201403,23000
2014,3,201403,44800
2014,3,201403,55700
2014,3,201403,74000
2014,3,201403,31000
2014,3,201403,70000
2014,3,201403,66000
2014,3,201403,67800
2014,3,201403,69200
2014,3,201403,69400
2014,3,201403,69300
2014,3,201403,34500
2014,3,201403,68500
2014,3,201403,68000
2014,3,201403,32900
2014,3,201403,16500
2014,3,201403,26000
2014,3,201403,24500
2014,3,201403,24200
2014,3,201403,24000
2014,3,201403,23000
2014,3,201403,21000
2014,3,201403,22000
2014,3,201403,29500
2014,3,201403,38350
2014,3,201403,30000
2014,3,201403,36500
2014,3,201403,50500
2014,3,201403,56500
2014,3,201403,55500
2014,3,201403,53900
2014,3,201403,50800
2014,3,201403,58900
2014,3,201403,58000
2014,3,201403,55500
2014,3,201403,60000
2014,3,201403,35500
2014,3,201403,37500
2014,2,201402,59000
2014,2,201402,81000
2014,2,201402,58000
2014,2,201402,81000
2014,2,201402,58500
2014,2,201402,69600
2014,2,201402,59000
2014,2,201402,80700
2014,2,201402,69500
2014,2,201402,81000
2014,2,201402,94500
2014,2,201402,69800
2014,2,201402,60000
2014,2,201402,70000
2014,2,201402,82000
2014,2,201402,82000
2014,2,201402,82000
2014,2,201402,82500
2014,2,201402,72000
2014,2,201402,59900
2014,2,201402,62000
2014,2,201402,77800
2014,2,201402,62500
2014,2,201402,63000
2014,2,201402,77500
2014,2,201402,55000
2014,2,201402,57000
2014,2,201402,64000
2014,2,201402,57000
2014,2,201402,57000
2014,2,201402,75500
2014,2,201402,65000
2014,2,201402,57000
2014,2,201402,65000
2014,2,201402,66000
2014,2,201402,68000
2014,2,201402,49000
2014,2,201402,40900
2014,2,201402,48500
2014,2,201402,51200
2014,2,201402,30800
2014,2,201402,31000
2014,2,201402,31000
2014,2,201402,50000
2014,2,201402,27500
2014,2,201402,38500
2014,2,201402,31300
2014,2,201402,44800
2014,2,201402,49800
2014,2,201402,50000
2014,2,201402,41000
2014,2,201402,37500
2014,2,201402,40500
2014,2,201402,31500
2014,2,201402,50500
